ID,SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO,CATEGORIA,MACRO_CATEGORIA
110,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",6.0,Distillato di birra Beer Soul 70cl,179.4,46.0,Beverage,Costi Variabili
111,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",1.0,COSTO SPEDIZIONE,40.0,40.0,Beverage,Costi Variabili
112,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",,spedizione a febbraio come accordi,0.0,0.0,Beverage,Costi Variabili
113,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",2.0,Fusto Monflowers 24Lt PK,139.2,69.6,Beverage,Costi Variabili
114,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",3.0,Fusto Thunderhop 24Lt PK,280.8,93.6,Beverage,Costi Variabili
115,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",2.0,Fusto Negripa 24Lt PK,187.2,93.6,Beverage,Costi Variabili
116,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",2.0,Fusto Skaldfifl 24Lt PK,168.0,84.0,Beverage,Costi Variabili
117,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,pz,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",1.0,Fusto NEIPA 24Lt PK,84.0,84.0,Beverage,Costi Variabili
118,IT016417907022024A_00PBQ,09247360960,22,2024-01-19,02223530060,,2129.88,SXJRW,TD01,Birrificio Civale srl,"VIA STENDHAL, 30",,-,0.0,0.0,Beverage,Costi Variabili
119,IT016417907022024e_00ZXQ,09247360960,22,2024-01-31,08147330966,,910.0,JJTT4,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,,** Rif. Doc. di trasporto 19 del 18/01/2024:,0.0,0.0,Beverage,Costi Variabili
120,IT016417907022024e_00ZXQ,09247360960,22,2024-01-31,08147330966,pz,910.0,JJTT4,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,3.0,Fusto 20lt Inoki,210.0,70.0,Beverage,Costi Variabili
121,IT016417907022024e_00ZXQ,09247360960,22,2024-01-31,08147330966,pz,910.0,JJTT4,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,3.0,Fusto 20lt Doppia W,195.9,65.3,Beverage,Costi Variabili
122,IT016417907022024e_00ZXQ,09247360960,22,2024-01-31,08147330966,pz,910.0,JJTT4,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,4.0,Fusto 20lt Rubia,224.0,56.0,Beverage,Costi Variabili
123,IT016417907022024e_00ZXQ,09247360960,22,2024-01-31,08147330966,pz,910.0,JJTT4,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,2.0,Fusto 20lt Marvin,116.0,58.0,Beverage,Costi Variabili
124,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,D.d.T. N. A/    280 23.01.2024,0.0,0.0,Food,Costi Variabili
125,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,kg,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,18.4,CULACCIA A META' SV - MARCHIO ESCLUSIVO REGISTRATO,432.4,23.5,Food,Costi Variabili
126,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,kg,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,7.61,COPPA STAG.CLASS.PARMA A META' SV IGP,128.61,16.9,Food,Costi Variabili
127,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,Kg,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,12.16,FIOCCO DI PROSCIUTTO ARROSTO,119.17,9.8,Food,Costi Variabili
128,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,.,0.0,0.0,Food,Costi Variabili
129,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,.,0.0,0.0,Food,Costi Variabili
130,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,.,0.0,0.0,Food,Costi Variabili
131,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,ORARIO SCARICO 8:30- 12:30 TEL,0.0,0.0,Food,Costi Variabili
132,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,02-84345136,0.0,0.0,Food,Costi Variabili
133,IT01885950343_0A8IK,09247360960,10,2024-01-23,01885950343,,748.2,0000025323,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.0,CONTRIBUTO AMBIENTALE CONAI ASSOLTO,0.0,0.0,Food,Costi Variabili
134,IT0200275048300000_F70FH,09247360960,22,2024-01-29,06163910968,,280.6,2505,TD01,LR SERRATURE S.N.C.,VIA STENDHAL 30,1.0,Sostituzione chiudiporta Cisa art.C20100390 con fermo a giorno.,230.0,230.0,Manutenzione Generica,Altri Costi Fissi
135,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,AXERVE SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Automezzi,Altri Costi Fissi
136,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Spese Amministrative,Altri Costi Fissi
137,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,AXERVE SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Automezzi,Altri Costi Fissi
138,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Spese Amministrative,Altri Costi Fissi
139,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,AXERVE SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Automezzi,Altri Costi Fissi
140,IT02046570426_73lbz,09247360960,22,2024-01-22,02675650028,,65.88,xihxgwxggu,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.0,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0,Spese Amministrative,Altri Costi Fissi
141,IT02355260981_Ot8cV,09247360960,22,2024-01-10,05602640962,,8.65,Ot8cV,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,NASTRO,1.8,1.8,Altre Forniture,Altri Costi Fissi
142,IT02355260981_Ot8cV,09247360960,22,2024-01-10,05602640962,,8.65,Ot8cV,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SPRAY,5.29,5.29,Altre Forniture,Altri Costi Fissi
143,IT02355260981_P2CeV,09247360960,22,2024-01-19,13000370158,,219.6,P2CeV,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi,Altri Costi Variabili
144,IT02355260981_P2CeV,09247360960,22,2024-01-19,13000370158,,219.6,P2CeV,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi,Altri Costi Variabili
145,IT02355260981_P2CeV,09247360960,22,2024-01-19,13000370158,,219.6,P2CeV,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi,Altri Costi Variabili
146,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
147,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
148,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
149,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
150,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
151,IT03632460485_B3SR0,09247360960,22,2024-01-15,11991500015,CAD,98.75,05ZaJ,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
152,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.056,POMO MIX MIN. (IT I),10.26,4.99,Food,Costi Variabili
153,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.445,POMO. R. MAROCCO MIN MC (MA I),4.32,2.99,Food,Costi Variabili
154,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.57,"PASTRAMI DI BOVINO 2,0KGCA",25.1,15.99,Food,Costi Variabili
155,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G700 CAROTE JULIENNE MC,2.79,2.79,Food,Costi Variabili
156,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food,Costi Variabili
157,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.144,PARM REGGIANO DOP 24M MC KG1CA,16.98,14.84,Food,Costi Variabili
158,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.975,CACIOTTA DI AMATRICE KG2 CA,33.56,16.99,Food,Costi Variabili
159,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G480 PANBURGER SESAMO 6X80G MC,2.29,2.29,Food,Costi Variabili
160,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.329,BRESAOLA BIO PUNTA D'ANCA 1/2,34.54,25.99,Food,Costi Variabili
161,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,12.95,12.95,Food,Costi Variabili
162,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,12.95,12.95,Food,Costi Variabili
163,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
164,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
165,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
166,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
167,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
168,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
169,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
170,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food,Costi Variabili
171,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MIX SEMI TOSTATI MC,5.89,5.89,Food,Costi Variabili
172,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MAGGIORANA VASO  (IT I),1.99,1.99,Food,Costi Variabili
173,IT04157540966_2ylcj,09247360960,5,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,SALVIA VASO (IT I),1.79,1.79,Food,Costi Variabili
174,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,KG1 IN. MISTA JULIENNE BS,4.09,4.09,Food,Costi Variabili
175,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,KG1 IN. MISTA JULIENNE BS,4.09,4.09,Food,Costi Variabili
176,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G125X8 BURRATE MC,14.99,14.99,Food,Costi Variabili
177,IT04157540966_2ylcj,09247360960,4,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G125X8 BURRATE MC,14.99,14.99,Food,Costi Variabili
178,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,25 HAMBURGER BOV. COT. G90",23.99,23.99,Food,Costi Variabili
179,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"KG2,7 POLPETTE BOV. COTTE SURG",26.49,26.49,Food,Costi Variabili
180,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G450  PATATINA AMICA CHIPS,2.94,2.94,Food,Costi Variabili
181,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G450  PATATINA AMICA CHIPS,2.94,2.94,Food,Costi Variabili
182,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G450  PATATINA AMICA CHIPS,2.94,2.94,Food,Costi Variabili
183,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G450  PATATINA AMICA CHIPS,2.94,2.94,Food,Costi Variabili
184,IT04157540966_2ylcj,09247360960,10,2024-01-08,02827030962,,328.34,2ylcj,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G450  PATATINA AMICA CHIPS,2.94,2.94,Food,Costi Variabili
185,IT04157540966_31euh,09247360960,4,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food,Costi Variabili
186,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,SECCHIO L16 C/STRIZZ.MASTB MP,12.49,12.49,Food,Costi Variabili
187,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,SECCHIO L16 C/STRIZZ.MASTB MP,12.49,12.49,Food,Costi Variabili
188,IT04157540966_31euh,09247360960,4,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 MISTICANZA VASCHETTA MC,5.59,5.59,Food,Costi Variabili
189,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA RIOBA GAS PET,2.88,2.88,Food,Costi Variabili
190,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA RIOBA GAS PET,2.88,2.88,Food,Costi Variabili
191,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food,Costi Variabili
192,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food,Costi Variabili
193,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food,Costi Variabili
194,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA COLUMBUS NAT PET,2.88,2.88,Food,Costi Variabili
195,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA COLUMBUS NAT PET,2.88,2.88,Food,Costi Variabili
196,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.59,5.59,Food,Costi Variabili
197,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.59,5.59,Food,Costi Variabili
198,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.59,5.59,Food,Costi Variabili
199,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,2 MOP SPANISH 220GR COTONE MP,5.99,5.99,Food,Costi Variabili
200,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,SCOPA RAPIDA BI-INJECTION,8.99,8.99,Food,Costi Variabili
201,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,SCOPA RAPIDA BI-INJECTION,8.99,8.99,Food,Costi Variabili
202,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,KG2 TARALLI CLASS.MC,11.94,11.94,Food,Costi Variabili
203,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
204,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
205,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
206,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
207,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
208,IT04157540966_31euh,09247360960,10,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food,Costi Variabili
209,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MANICO BICOLORE CM.130 TONKITA,2.0,2.0,Food,Costi Variabili
210,IT04157540966_31euh,09247360960,22,2024-01-11,02827030962,,191.79,31euh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MANICO BICOLORE CM.130 TONKITA,2.0,2.0,Food,Costi Variabili
211,IT04157540966_32pb3,09247360960,4,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G1680 OLIVE BELLA CERIGNOLA MC,9.0,9.0,Food,Costi Variabili
212,IT04157540966_32pb3,09247360960,4,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.0,G1680 OLIVE BELLA CERIGNOLA MC,45.0,9.0,Food,Costi Variabili
213,IT04157540966_32pb3,09247360960,10,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,8.0,"KG2,5 CRUNCHY PETALS MC CAIN",57.52,7.19,Food,Costi Variabili
214,IT04157540966_32pb3,09247360960,10,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,9.0,KG1 POLPETTE BOVINO STAR,62.91,6.99,Food,Costi Variabili
215,IT04157540966_32pb3,09247360960,10,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,9.0,KG1 POLPETTE BOVINO STAR,62.91,6.99,Food,Costi Variabili
216,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA COLUMBUS NAT PET,2.88,2.88,Food,Costi Variabili
217,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA COLUMBUS NAT PET,2.88,2.88,Food,Costi Variabili
218,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL75 MULLER TH AA PROD BOLZANO,44.34,44.34,Food,Costi Variabili
219,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 70 GIN MARE 42.7,25.99,25.99,Food,Costi Variabili
220,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 70 GIN MARE 42.7,25.99,25.99,Food,Costi Variabili
221,IT04157540966_32pb3,09247360960,22,2024-01-13,02827030962,,513.7,32pb3,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 70MEZCAL ENCANTADO 43.,27.5,27.5,Food,Costi Variabili
